id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
20741637,"The nest on the roof
Il nido sul tetto",36405782,Roberta,,Gavinana Galluzzo,43.75764,11.28569,Private room,89,1,66,2024-06-17,0.88,1,148,11,1256hg23
20751202,Design apartment in a historical building,16693046,Donatella,,Centro Storico,43.77614,11.25002,Entire home/apt,225,2,430,2024-06-16,5.20,22,190,87,048017LTN0700
20759669,Characteristic apartment in the center of Florence,115915200,Emma,,Centro Storico,43.76781,11.26401,Entire home/apt,170,3,44,2022-10-07,0.54,1,310,0,
20766903,Santa Maria Novella Studio,148768904,Arabella,,Centro Storico,43.77577,11.24541,Entire home/apt,120,3,19,2023-10-23,0.25,1,1,6,
20768850,Beautiful Room very close the Duomo,4443797,Michele,,Centro Storico,43.77357,11.26034,Private room,49,2,50,2024-06-06,0.63,3,128,37,
20771714,Cavour attic,148817953,Pietro,,Centro Storico,43.77657,11.25687,Entire home/apt,110,4,221,2024-06-14,2.80,1,10,43,048017LTN1278
20790670,Il Podestà loft in Florence,27931992,Michela,,Gavinana Galluzzo,43.74755,11.23295,Entire home/apt,69,2,108,2024-06-06,1.45,2,104,30,
20797741,LAURA COZY NEST in a garden court by the David,5845679,Patrizia,,Centro Storico,43.77579,11.26199,Entire home/apt,150,4,144,2024-06-14,1.77,3,236,47,048017LTN0032
20807180,Cosy and romantic Apartment in central Florence,43431197,Marcella,,Centro Storico,43.76674,11.24403,Entire home/apt,75,2,87,2024-06-20,1.06,1,189,40,
20826587,Apartments in an Ancient Building with Cultural Treasures,26830685,Gaia&Pietro,,Centro Storico,43.77137,11.25079,Entire home/apt,1080,3,39,2024-06-03,0.48,7,285,15,
20830198,Place in Tornabuoni with Parking Included,119591082,Lapo,,Centro Storico,43.77063,11.25042,Entire home/apt,131,2,344,2024-06-04,4.30,3,241,67,
20841854,Santa Maria Novella - Flo Apartments. City center,24321628,Barbara,,Centro Storico,43.77614,11.25002,Entire home/apt,1000,1,52,2024-04-30,0.63,22,143,7,048017LTN0759
20846292,Elegant Flat with Terrace and Garage,149589309,Maria Letizia,,Centro Storico,43.76344,11.23944,Entire home/apt,141,2,209,2024-06-10,2.55,1,105,50,048017LTN13870
20856189,Central Florence Deluxe Room,112998992,Zein,,Centro Storico,43.77966,11.24444,Private room,86,2,172,2024-06-14,2.32,3,329,46,
20868167,"Un appartamento di 35mq , pulito, tranquillo  ☺",143948548,Elena,,Rifredi,43.79604,11.21856,Entire home/apt,55,2,158,2024-06-20,1.92,1,296,48,
20882924,Camera matrimoniale a Firenze,7147408,Luigi,,Isolotto Legnaia,43.77124,11.23408,Private room,93,1,49,2024-04-17,0.59,6,13,8,
20883339,Studio near   Duomo whit  elevator,2454058,A-A,,Centro Storico,43.77403,11.25641,Entire home/apt,121,2,82,2024-06-06,1.00,5,125,36,
20885137,ARCH APARTMENT - Cathedral Square - Florence,31365069,Fabio,,Centro Storico,43.77162,11.2624,Entire home/apt,364,1,83,2023-10-17,1.05,1,91,1,048017LTN10778
20892690,Sublime Home downtown Florence,725879,Nadja Maria,,Centro Storico,43.76979,11.26449,Entire home/apt,237,1,309,2024-06-20,3.77,14,245,38,FI - 640739
20912471,Appartamento in Edificio Storico vicino a Ponte Vecchio con terrazzo panoramico,150275735,Ciro,,Centro Storico,43.76942,11.24748,Entire home/apt,1500,2,58,2024-06-11,0.74,1,181,21,
20914249,Grazioso appartamento a Careggi,150300550,Paolo,,Rifredi,43.8134,11.25192,Entire home/apt,27,2,121,2024-05-27,1.48,1,325,25,
20922072,Casa storica in centro con parcheggio privato.,13669322,Stefano,,Isolotto Legnaia,43.77337,11.23275,Entire home/apt,175,2,199,2024-06-06,2.46,1,154,35,
20927389,Elegant Room with Breakfast and garden patio,12853556,Matteo E Laura,,Campo di Marte,43.77097,11.28107,Hotel room,130,3,14,2023-08-12,0.17,8,124,1,
20938595,Rovezzano B&B: Twin room,4782087,Francesca,,Campo di Marte,43.76689,11.31457,Private room,110,1,46,2024-06-06,0.63,3,105,22,
20941663,Campuccio Dream,5228552,Stefano,,Centro Storico,43.76776,11.24126,Entire home/apt,133,3,262,2024-06-19,3.20,10,28,42,
20946828,Studio fra  Duomo e  David,2454058,A-A,,Centro Storico,43.7739,11.25652,Entire home/apt,139,2,106,2024-05-30,1.30,5,171,68,
20965718,Monolocale alla rosa di San Frediano,1366654,Gianluca,,Centro Storico,43.76952,11.24054,Entire home/apt,89,4,118,2024-05-31,1.50,2,63,44,
20977079,Velvet Loft - Firenze,86481812,Elena,,Centro Storico,43.76709,11.24973,Entire home/apt,250,3,68,2023-11-15,0.87,1,210,7,
20987535,Elegant Florence Living in the Historic City,151060881,Michelle Jean,,Centro Storico,43.77795,11.25866,Entire home/apt,411,3,104,2024-06-11,1.30,1,264,7,048017LTN1551
21004970,La Piazzetta Fiorentina nearby Duomo,151231913,Francesco,,Centro Storico,43.77572,11.25519,Entire home/apt,76,3,150,2024-06-01,1.84,2,76,34,
21006070,La Gabbia del Grillo </Luigi> (A-05),351818,La Gabbia Del Grillo,,Centro Storico,43.7732,11.25848,Entire home/apt,242,1,213,2024-06-08,2.66,10,227,41,
21018341,Studio Apartment with Kitchen,107632215,Angelo,,Centro Storico,43.76733637456392,11.260732561255882,Private room,270,1,4,2024-02-16,0.26,2,176,2,
21019216,Piazzale Michelangelo among the olive trees,151224039,Francesca,,Centro Storico,43.76013,11.2678,Entire home/apt,170,3,224,2024-06-10,2.90,1,160,44,
21050774,camera con bagno nel cuore di Firenze,19369609,Anna,,Centro Storico,43.77027,11.25566,Private room,30,6,15,2019-10-13,0.22,3,4,0,
21073046,Double room w private bathroom at Gigetti's home,24542499,Giovanni & Serena,,Isolotto Legnaia,43.76834,11.20446,Private room,65,2,90,2024-06-17,1.10,1,221,4,048017LTN15030
21075024,lux topfloor apt | private patio | great city view,151891280,Marzio & Valentina,,Campo di Marte,43.77841,11.2738,Entire home/apt,162,3,173,2024-06-01,2.19,1,204,32,
21077739,Casa Lilia - Florence,1395761,Lapo,,Centro Storico,43.77211,11.26642,Entire home/apt,153,1,22,2024-06-21,5.59,1,143,22,
21086071,40 LOFT PONTE VECCHIO,117426313,Simona Danilo E Eleonora,,Centro Storico,43.76813,11.25181,Entire home/apt,100,2,308,2024-06-17,3.77,1,248,76,CIT 048017LTN1002
21093664,B&B Edward Single/double room with priv. bathroom,141636173,Edoardo,,Isolotto Legnaia,43.77514,11.21278,Private room,500,3,61,2020-02-26,0.81,1,364,0,
21102545,"** CENTRAL ** Comfy
Artist’s Home",68773481,Michele,,Centro Storico,43.76995,11.25935,Entire home/apt,160,1,419,2024-06-06,5.18,1,72,61,
21104467,Florence historical centre Dante's house,82073435,Emanuela,,Centro Storico,43.772,11.25688,Entire home/apt,161,2,260,2024-06-19,3.21,1,30,33,
21105725,Central louisa apartment,152140176,Alessandra,,Centro Storico,43.78005,11.25812,Entire home/apt,464,2,24,2024-06-19,0.38,17,220,2,048017LTN3713
21107300,Florence center Apartment Indipendent entrance,37081484,Lorenzo,,Isolotto Legnaia,43.77238,11.23767,Entire home/apt,55,7,37,2022-06-25,0.50,1,0,0,
21123081,San Domenico 18,116057479,Erica,,Campo di Marte,43.78928,11.28688,Entire home/apt,137,3,49,2024-06-11,0.60,1,280,16,
21139141,Explore Florence from an authentic home,152499195,Francesco Monica,,Campo di Marte,43.77308,11.27903,Entire home/apt,86,2,199,2024-06-12,2.44,5,291,47,
21148915,Elica - Sweet Dreams in Florence,38777494,Irene,,Rifredi,43.7842,11.25552,Entire home/apt,121,1,26,2024-04-09,0.32,65,262,14,048017LTN8678
21156388,SUITE MEDICEA***** - CENTRO STORICO,152671497,Katia E Manfredi,,Centro Storico,43.7755,11.25095,Entire home/apt,3000,2,47,2023-11-30,0.58,2,71,2,048017LTN8564
21167678,Loft da sogno a fianco della basilica di Santa Croce con vista stupenda su Firenze.,42821961,Federico,,Centro Storico,43.76875206992953,11.263035610616654,Entire home/apt,151,2,253,2024-06-06,3.59,1,253,61,
21174328,Appartamento Novoli 2 camere con garage,134277363,Barbara,,Rifredi,43.79322,11.22974,Entire home/apt,246,3,39,2024-06-19,0.52,1,343,10,
21180290,AMAZING VIEW FLORENCE ATTIC,16651502,Stefania,,Centro Storico,43.76908,11.25438,Entire home/apt,484,3,132,2024-06-08,1.62,15,280,25,
21182911,"Vittoria's Bridge flat WiFi, A/C",37701384,Antonia,,Isolotto Legnaia,43.7733,11.22825,Entire home/apt,127,1,2,2018-09-21,0.03,2,0,0,
21185023,Wine Apartments Florence Ansonica,63844698,WineApartmentsFlorence,,Centro Storico,43.77093,11.26604,Entire home/apt,244,1,10,2022-07-01,0.12,32,141,0,
21194729,Appartamento nuovo Firenze Torregalli_Nuvola Rossa,153076499,Giacomo,,Isolotto Legnaia,43.75993,11.20231,Entire home/apt,79,2,23,2023-10-07,0.31,2,249,2,
21195334,Appartamento nuovo Firenze Torregalli_Nuvola Viola,153076499,Giacomo,,Isolotto Legnaia,43.75975,11.20232,Entire home/apt,89,2,0,,,2,141,0,
21195661,S.M.N Suite Terrace,104469156,Giulio,,Centro Storico,43.7734,11.24789,Entire home/apt,144,29,191,2023-01-03,2.46,1,2,0,
21197225,Ponte Vecchio Red&Blue Cozy Apartment x3!,96122546,Welcome To Our Holiday Homes,,Centro Storico,43.76755,11.25254,Entire home/apt,91,1,102,2024-06-04,1.27,123,96,37,048017LTN4325
21205064,la chiave di sol camera matrimoniale con bagno,86365222,Silvana,,Campo di Marte,43.77117,11.27294,Entire home/apt,78,2,5,2020-07-01,0.06,3,273,0,
21238450,Il Magnifico S. Spirito - in the heart of Florence,153502285,Luigi,,Centro Storico,43.76822,11.24928,Entire home/apt,163,3,118,2024-06-06,1.58,1,31,12,048017LTI2858
21240469,Superior Room with balcony & nice breakfast,12853556,Matteo E Laura,,Campo di Marte,43.77097,11.28107,Hotel room,158,1,4,2022-07-10,0.05,8,149,0,
21242103,The Tower of San Niccolò,153538243,Francesco,,Centro Storico,43.76444,11.26379,Entire home/apt,120,2,73,2024-06-20,0.91,1,77,12,
21246405,NEW!!modern apartment in the heart of Florence,153587370,Carlotta,,Centro Storico,43.7737,11.24911,Entire home/apt,179,2,238,2024-06-04,3.01,2,105,87,
21248078,Revisit the Past Under Antique Ceilings in Historic Downtown,88922072,Chiara,,Centro Storico,43.7706,11.25564,Entire home/apt,279,2,159,2024-05-12,1.99,9,165,13,048017LTN0789
21260052,HOUSE 448,223874,Emanuele,,Rifredi,43.81592,11.22705,Entire home/apt,155,20,27,2019-10-31,0.33,3,141,0,
21262397,Magnificent Loft In The Heart Of Florence,153769203,Federica,,Centro Storico,43.77205,11.25909,Entire home/apt,100,2,175,2024-06-16,2.18,1,240,47,
21274683,Nordic style central apartment,27206149,Melania,,Centro Storico,43.77556,11.26763,Entire home/apt,125,3,26,2023-07-31,0.33,2,234,1,
21283911,⭐️⭐️⭐️⭐️⭐️New Signoria suite Luxury apartment,51545649,Piero,,Centro Storico,43.76826,11.25776,Entire home/apt,206,1,359,2024-06-15,5.32,2,283,92,Cir. 048017LTN0149
21288747,Beautiful apartment nera the city center,149976406,Giulia,,Rifredi,43.79236,11.21942,Entire home/apt,106,1,12,2023-05-27,0.15,1,193,0,
21305697,CASA GUIDO,64705989,Lorella,,Centro Storico,43.7714,11.25783,Entire home/apt,118,1,152,2024-06-02,1.89,5,332,20,
21349226,Feel like a Florentine!!!,5965746,Sandro E Ludovica,,Centro Storico,43.7665,11.24408,Entire home/apt,100,2,242,2024-06-13,2.99,1,283,24,CIR 048017LTN0067
21350203,San Frediano House,23904874,Edoardo E Michela,,Centro Storico,43.76478,11.24723,Entire home/apt,383,1,147,2024-06-07,1.99,251,241,65,
21350661,Amazing Room 10min from city center  (ONLY GIRLS),96000092,Jacopo Vettori,,Isolotto Legnaia,43.7673,11.22415,Private room,199,2,17,2019-06-14,0.23,5,365,0,
21366703,Taddea Loft - Italian Nights Collection,6398796,Brittany,,Centro Storico,43.77708,11.25407,Entire home/apt,150,2,214,2024-06-06,2.72,8,202,29,
21373375,Total Florence 100%,16796265,Lucia,,Centro Storico,43.78322,11.26008,Entire home/apt,335,3,206,2024-05-27,2.61,1,162,41,048017LTN11799
21377925,Il cotto,154826138,Leonardo,,Centro Storico,43.7679,11.26666,Entire home/apt,90,21,6,2021-11-06,0.07,1,115,0,21377925
21389101,Palazzo Larioni dei Bardi - Apt. Vigen,22560488,Sebastiano,,Centro Storico,43.76618,11.25566,Entire home/apt,187,1,201,2023-11-12,2.52,7,279,16,
21397579,Tornabuoni Suites Collection-Palazzo Vecchio Suite,5430082,Alessandra,,Centro Storico,43.7702,11.25066,Private room,133,1,7,2022-10-10,0.10,7,17,0,
21397580,Tornabuoni Suites Collection - Belvedere Suite,5430082,Alessandra,,Centro Storico,43.77199,11.25057,Entire home/apt,152,1,2,2022-08-07,0.03,7,17,0,
21397581,Shop on Via Tornabuoni from a Stunning Apartment in Florence,5430082,Alessandra,,Centro Storico,43.7707,11.25019,Entire home/apt,228,1,25,2023-09-22,0.34,7,91,2,
21397582,Tornabuoni Suites Collection  - Alamanni Suite,5430082,Alessandra,,Centro Storico,43.77027,11.25038,Entire home/apt,238,1,23,2023-10-03,0.32,7,17,1,
21397584,Tornabuoni Suites Collection  - Gherardi Uguccioni,5430082,Alessandra,,Centro Storico,43.7704,11.25021,Private room,171,1,4,2023-05-27,0.15,7,17,0,
21397585,Tornabuoni Suites Collection - Obsner Double Room,5430082,Alessandra,,Centro Storico,43.77169,11.25024,Private room,171,1,12,2023-11-24,0.19,7,17,1,
21402518,Centralissimo appartamento a  Firenze,50131043,Anna,,Centro Storico,43.77236,11.24995,Entire home/apt,150,2,241,2024-06-15,3.03,2,0,56,
21409145,Super Central! Piazza Signoria,155124859,Stefania,,Centro Storico,43.7712,11.2577,Entire home/apt,164,2,72,2024-06-04,0.91,1,79,4,
21417267,Costa San Giorgio Blue,4156491,Apartments Florence,,Centro Storico,43.76643,11.25414,Entire home/apt,,3,0,,,79,0,0,048017LTN405.
21422071,RENAISSANCE APARTMENT IN FRONT OF PITTI PALACE,155257679,Lorenzo,,Centro Storico,43.7659,11.24957,Entire home/apt,95,3,71,2024-06-08,0.89,2,281,31,
21432385,David's apartment Santa Maria Novella,15457797,David,,Centro Storico,43.77419,11.24747,Entire home/apt,198,2,205,2024-06-13,2.60,6,92,44,048017LTN1544
21433109,Independent bedroom with private bathroom,21370294,Saverio,,Rifredi,43.78602,11.25781,Private room,99,1,374,2024-06-20,4.74,6,85,34,
21437583,Appartamento Rosa Brandi - Palazzo D'Ambra Residenza d'epoca,90364788,Francesco,,Centro Storico,43.77431,11.25331,Entire home/apt,418,1,337,2024-06-15,4.27,8,61,80,
21441339,Quiet & Beautiful Loft with Garden,95402145,Gianmaria,,Campo di Marte,43.78457,11.26297,Entire home/apt,69,2,45,2018-11-03,0.56,1,5,0,
21444263,Studio Flat centrally located with private terrace,28725797,Lorenzo,,Centro Storico,43.7725,11.255315,Entire home/apt,194,2,409,2024-06-18,5.06,7,205,75,048017LTN13063
21445587,Monolocale arredato ideale per 4 persone,1372461,Daniele,,Centro Storico,43.77843,11.24527,Entire home/apt,499,1,0,,,4,365,0,
21451959,Studio Flat centrally located with private terrace,28725797,Lorenzo,,Centro Storico,43.77248326846891,11.255323292651301,Entire home/apt,194,2,343,2024-06-16,4.25,7,221,69,048017LTN13063
21452435,Studio Flat centrally located with private terrace,28725797,Lorenzo,,Centro Storico,43.7725,11.255315,Entire home/apt,194,2,426,2024-06-18,5.26,7,242,76,048017LTN13063
21452587,Next to the Duomo with a beutiful private terrace,28725797,Lorenzo,,Centro Storico,43.7725,11.255315,Entire home/apt,203,2,314,2024-06-12,3.88,7,241,53,048017LTN13063
21468948,Newly renovated Palazzo in heart of Florence,3796784,Alessandra,,Centro Storico,43.76819,11.25863,Entire home/apt,314,3,1,2018-05-05,0.01,5,348,0,
21475420,"1BR Modern Charm Hideaway, Ponte Vecchio",22330447,Shelby And Nicco,,Centro Storico,43.77058,11.25378,Entire home/apt,164,3,221,2024-06-06,2.92,4,170,51,048017LTN1168
21479336,Settimo cielo,62752286,Valentina,,Rifredi,43.78971,11.23289,Entire home/apt,,5,6,2022-06-20,0.08,1,8,0,
21479523,Appartamento Belvedere,155914336,Emanuele,,Centro Storico,43.7726,11.26533,Entire home/apt,420,1,7,2023-10-08,0.12,16,63,1,
21479946,Nice and cosy down town Apartment,133083535,Federico,,Centro Storico,43.7672,11.25939,Entire home/apt,105,3,78,2024-06-17,1.06,1,86,28,00065224
21480035,CLOSE TO DUOMO APARTMENT,156009202,Andrea,,Centro Storico,43.77461,11.25708,Entire home/apt,164,1,100,2024-01-07,1.25,1,28,7,
21481297,Casa Sveva,1372403,Donatella,,Isolotto Legnaia,43.77037,11.22403,Entire home/apt,224,2,48,2024-05-25,0.63,1,76,10,
21482305,Bellissimo Studio a Ponte Vecchio con Balcone,23141500,Federico,,Centro Storico,43.766876220703125,11.253847122192383,Entire home/apt,108,3,98,2024-06-07,1.24,9,56,45,
21487644,Lovely flat in Florence with terrace and lift,155914336,Emanuele,,Centro Storico,43.77199,11.26145,Entire home/apt,258,1,1,2018-05-19,0.01,16,177,0,
21488187,Exclusive flat with garden and panoramic terrace,155914336,Emanuele,,Centro Storico,43.76608,11.25712,Entire home/apt,570,2,12,2022-10-03,0.16,16,137,0,
21507880,Huge apartment 200m from Signoria Square 6+1,155914336,Emanuele,,Centro Storico,43.77005,11.25795,Entire home/apt,,3,16,2023-12-10,0.22,16,60,6,
21521870,Titty's Home.Un po di Venezia...a Firenze,156406403,Tiziana,,Centro Storico,43.78256,11.23789,Entire home/apt,89,19,41,2020-01-02,0.51,1,276,0,
21523017,Cozy apartment in upscale neighborhood.,26976808,Cristina,,Rifredi,43.79035,11.22475,Entire home/apt,150,2,36,2024-04-30,0.48,1,309,3,
21538452,Sunset Apartment Firenze,103332496,Elio,,Campo di Marte,43.78363,11.3237,Entire home/apt,,2,36,2024-05-04,0.59,4,0,6,048017LTN7213
21544266,A newly renewed core center historical apartment,156624629,Mario,,Centro Storico,43.77357,11.25382,Entire home/apt,200,3,26,2024-06-22,0.34,1,220,7,
21547126,"• Camera matrimoniale, 200mt da stazione Rifredi •",156652595,Valentina,,Rifredi,43.80311,11.23733,Private room,60,2,96,2024-06-20,1.21,1,85,23,
21556846,Appartamento Piazza Signoria,13276437,Silvia,,Centro Storico,43.76946,11.25334,Entire home/apt,233,2,11,2023-10-23,0.44,2,70,5,
21556886,STYLISH APARTMENT ♥,156746736,Giulia E Massimiliano,,Centro Storico,43.77657,11.25395,Entire home/apt,181,1,433,2024-06-10,5.51,1,252,86,
21559706,FIRENZE FORTEZZA -  Appartamento Ausonia 1,156771544,Galatia,,Rifredi,43.78753,11.25205,Entire home/apt,72,2,57,2024-06-21,0.71,2,113,20,
21561304,Pontevecchio Lux Loft-hosted by Sweetstay,76556384,Andrea,,Centro Storico,43.76668,11.25324,Entire home/apt,325,2,77,2024-06-04,0.96,73,257,13,
21570905,Little Old Campuccio,156802320,Pier Filippo,,Centro Storico,43.76466,11.24607,Private room,110,2,165,2024-05-27,2.09,1,14,33,
21575788,"BRAND NEW Flat in Santa Maria Novella, Mimì Suite",63125914,Jacopo,,Centro Storico,43.77539,11.24572,Entire home/apt,111,1,280,2024-06-08,3.48,8,281,53,048017LTI4378
21576895,Oltrarno unique atmosphere in Florence,7908028,Simonetta,,Centro Storico,43.76933,11.24223,Entire home/apt,95,2,271,2024-06-16,3.48,1,265,89,
21592884,"3 rooms, 3-10 persons, great view to river Arno",42891942,Renato,,Centro Storico,43.76706,11.25393,Private room,110,1,3,2018-11-25,0.04,12,0,0,
21593053,"Dimora Pieri- Corsini Apartment, San Frediano",31843166,Carlamaria,,Centro Storico,43.76619,11.24461,Entire home/apt,230,2,1,2023-03-26,0.07,7,239,0,
21593073,"Dimora Pieri- Medici Apartment, San Frediano",31843166,Carlamaria,,Centro Storico,43.76619,11.24461,Entire home/apt,393,2,3,2022-09-11,0.04,7,198,0,
21593079,"Dimora Pieri- Ricasoli Apartment, San Frediano",31843166,Carlamaria,,Centro Storico,43.76619,11.24461,Entire home/apt,179,2,0,,,7,213,0,
21593082,"Dimora Pieri- Ginori Apartment, San Frediano",31843166,Carlamaria,,Centro Storico,43.76619,11.24461,Entire home/apt,299,2,0,,,7,222,0,
21593084,Dimora Pieri- Pitti Apartment with living room,31843166,Carlamaria,,Centro Storico,43.76619,11.24461,Entire home/apt,361,2,0,,,7,230,0,
21594420,walk everywhere- in the City center,134654839,Nena,,Centro Storico,43.77378,11.26253,Entire home/apt,193,3,260,2024-06-07,3.30,2,0,57,
21595160,A big family home in the heart of Florence,134654839,Nena,,Centro Storico,43.77386,11.26255,Entire home/apt,319,4,162,2024-06-07,2.04,2,104,34,
21600357,CozyandChich Private Room Long stay in Florence,123830215,Barbara,,Rifredi,43.79071,11.22102,Private room,,30,0,,,3,1,0,
21619730,Carol's rooftop,45201174,Guido,,Centro Storico,43.7679,11.25881,Entire home/apt,126,5,125,2024-06-20,1.56,2,244,8,
21623695,"LUXURY Flat in Santa Maria Novella, Rodolfo Suite",63125914,Jacopo,,Centro Storico,43.77539,11.24572,Entire home/apt,106,1,306,2024-06-06,3.80,8,240,40,048017LTI4378
21639343,Le Mosse di Anna,9843699,Anselmi,,Centro Storico,43.7818,11.23445,Entire home/apt,84,1,38,2024-05-06,0.48,1,215,11,
21645173,FIRENZE FORTEZZA - Appartamento Ausonia 2,156771544,Galatia,,Rifredi,43.78532,11.2534,Entire home/apt,,5,3,2019-10-28,0.04,2,362,0,
21646381,Center-Luxury Fiesolana Apartment,141189957,Shiva,,Centro Storico,43.77338,11.26403,Entire home/apt,195,4,33,2023-12-20,0.42,1,55,6,
21656512,Central Strozzi,23904874,Edoardo E Michela,,Centro Storico,43.76916,11.25186,Entire home/apt,270,2,130,2024-06-11,1.76,251,263,39,
21674676,NEW Fortezza Apartment- 5 min. from the centre,88922072,Chiara,,Rifredi,43.7848,11.25562,Entire home/apt,93,1,104,2024-06-17,1.31,9,0,22,048017LTN0749
21674827,La Piccola Large,23084545,Paolo,,Rifredi,43.79526,11.25027,Entire home/apt,,5,1,2018-04-02,0.01,2,192,0,
21678097,Renovated Palazzo flat with terrace by the river,3796784,Alessandra,,Centro Storico,43.77446473624678,11.24233456128885,Entire home/apt,386,4,0,,,5,38,0,
21689401,Romantic spring in the secret garden ...,78628425,Lola,,Centro Storico,43.76246,11.24623,Entire home/apt,329,5,479,2024-06-01,5.97,1,266,51,
21692790,Appartamento Luna  Zona Piazza San Marco,157919913,Alessandro,,Centro Storico,43.78114,11.25681,Entire home/apt,117,2,364,2024-06-15,4.54,1,97,48,
21708177,Santo Spirito Frescos,23904874,Edoardo E Michela,,Centro Storico,43.76459,11.24662,Entire home/apt,324,1,191,2024-05-27,2.41,251,298,31,
21723605,APARTMENT IN THE CITY CENTER - San Marco Square,6785576,Antonio,,Centro Storico,43.77872,11.25904,Entire home/apt,220,3,17,2024-05-20,0.22,1,329,7,
21728668,In Piazza Santa Croce,158222973,Andrea,,Centro Storico,43.76899,11.25908,Entire home/apt,136,2,6,2020-10-14,0.08,1,78,0,
21731607,Cupola View,158257905,Stefano,,Centro Storico,43.7771,11.25722,Entire home/apt,350,2,55,2024-05-30,0.70,2,167,11,048017CAV0221
21735016,Double bedroom (or 2 separate beds) in Firenze Sud,141537457,Donatella,,Gavinana Galluzzo,43.74416,11.28191,Private room,42,1,10,2021-05-17,0.13,1,113,0,
21738363,Zanobino,80027276,Alessandro,,Centro Storico,43.7793,11.25439,Entire home/apt,82,2,176,2024-06-16,2.23,2,43,37,
21748597,SWEET HOME IN SANTA CROCE torta,158437245,Sweet Home,,Centro Storico,43.76857,11.26145,Entire home/apt,145,1,15,2024-04-21,0.19,2,254,6,
21753069,CARPE DIEM A FIRENZE Ingresso indipendente,158468089,Tommaso,,Campo di Marte,43.78326,11.28247,Entire home/apt,78,3,153,2024-06-21,1.91,1,160,26,CODICE REGIONE TOSCANA 048017LTN2535
21758680,🔑 The Smile Apartment 😃,35271293,Alessandra,,Campo di Marte,43.77368,11.29312,Entire home/apt,100,3,46,2024-06-05,0.58,1,294,8,CIR ( CODICE IDENTIFICATIVO REGIONALE ) 048017LTN5250
21764147,Madonna charme apartment  Medici chapels view. 3 R,15212672,Donella,,Centro Storico,43.77551,11.25278,Entire home/apt,250,5,5,2024-01-01,0.22,1,123,3,048017LTN6438
21765814,Santa Croce apartment,114253061,Lorenzo,,Centro Storico,43.7683,11.26522,Entire home/apt,207,1,88,2024-03-27,1.19,50,235,1,
21767733,In the heart of Florence,158564362,Eleonora,,Centro Storico,43.76932,11.25122,Entire home/apt,130,3,20,2024-05-06,0.86,1,299,9,
21777882,Stunning Florence Sunset View with Lift,12249207,Daniela,,Centro Storico,43.77089,11.26029,Entire home/apt,597,2,172,2024-06-12,2.32,4,227,48,048017LTN6251
21779544,Unita Balcony,65222778,Apartments_Florence,,Centro Storico,43.77592,11.25015,Entire home/apt,456,3,3,2023-06-19,0.05,36,20,0,048017LTN3423
21810635,Casa Fiorentina-Botticelli room,158969757,Valentina,,Centro Storico,43.77848,11.25282,Private room,80,1,208,2024-06-04,2.72,12,301,35,
21816160,Cozy Apartment in the centre of Florence,159016878,Lucrezia,,Centro Storico,43.77025,11.26592,Entire home/apt,98,2,164,2024-06-08,2.17,1,295,27,
21820783,In Duomo - 2 Bedroom with Stunning Views,65222778,Apartments_Florence,,Centro Storico,43.77327,11.25723,Entire home/apt,424,3,7,2023-11-19,0.09,36,280,2,048017LTN3937
21823167,SAN CRISTOFANO flat in Santa Croce - Florence,16185279,Leonardo,,Centro Storico,43.77018,11.26251,Entire home/apt,143,2,184,2024-06-06,2.41,29,217,37,
21829120,chill out on the roof,28273577,Eleonora,,Centro Storico,43.76929,11.26094,Entire home/apt,120,2,101,2024-06-03,1.33,1,354,17,
21838422,Small Studio in the heart of Florence,28725797,Lorenzo,,Centro Storico,43.7725,11.255315,Entire home/apt,115,2,413,2024-06-22,5.16,7,0,84,048017LTN13063
21844434,Bilocale nel cuore di S.Lorenzo- Central apartment,4609215,Sara,,Centro Storico,43.7776,11.25182,Entire home/apt,72,2,69,2024-04-29,0.88,2,283,11,048017LTN2199
21854784,Giglio Borgia - Palazzo Santa Trinita (Central),159404540,S.Trinita,,Centro Storico,43.77039,11.25092,Entire home/apt,351,1,108,2024-03-26,1.36,2,120,6,
21903426,ROMANTICO,21307436,Bianca,,Centro Storico,43.77529,11.25516,Entire home/apt,180,2,318,2024-06-16,4.00,5,140,81,048017LTN0505
21906455,Casa Fiorentina- Michelangelo room,158969757,Valentina,,Centro Storico,43.77851,11.25284,Private room,80,1,236,2024-06-04,2.99,12,262,41,
21917873,La Casa dei Nonni - Bright Apartment in Florence,55265330,Diletta,,Rifredi,43.79515,11.23493,Entire home/apt,100,3,73,2024-06-08,0.98,2,130,2,
21920932,Colorful Sant'Ambrogio,23904874,Edoardo E Michela,,Centro Storico,43.771,11.26984,Entire home/apt,242,1,6,2022-09-18,0.08,251,0,0,
21931457,[Duomo] Appartamento storico nel cuore di Firenze,151547148,Giada,,Centro Storico,43.77377700805664,11.254578590393066,Entire home/apt,237,2,174,2024-06-07,2.21,6,335,40,048017LTN1298
21940242,Rifredi Station Florence cozy & nice apartment 4+1,9128898,Chiara,,Rifredi,43.80263,11.23692,Entire home/apt,120,1,14,2024-01-07,0.21,3,88,1,06744360485
